YEAR,PRECTOT,WS2M,T2MDEW,RH2M,T2M_MAX,T2M_MIN,T2M,ALLSKY_TOA_SW_DWN,ALLSKY_SFC_SW_DWN,TS,Productivite (kg/ha),Production (t),surface (ha),Coeff_prod
2009,0.03,1.03,15.12,75.61,25.77,14.16,19.54,43.31,30.18,19.97,2476.0,84184.0,84184.0,1.0316666666666667
2009,0.02,2.18,13.96,77.89,23.81,12.3,17.95,42.11,29.66,18.41,2476.0,84184.0,84184.0,1.0316666666666667
2009,0.01,1.03,15.85,84.13,23.96,13.43,18.63,43.0,28.99,18.85,2476.0,84184.0,84184.0,1.0316666666666667
2009,6.33,1.42,17.04,83.67,23.98,16.13,19.89,43.8,17.59,20.05,2476.0,84184.0,84184.0,1.0316666666666667
2009,1.17,1.49,17.25,83.5,25.62,15.31,20.17,43.78,22.71,20.57,2476.0,84184.0,84184.0,1.0316666666666667
2009,3.29,1.39,17.28,82.15,25.86,15.46,20.53,43.25,21.63,20.95,2476.0,84184.0,84184.0,1.0316666666666667
2009,0.51,1.17,18.11,82.62,25.55,17.44,21.2,43.12,19.97,21.43,2476.0,84184.0,84184.0,1.0316666666666667
2009,10.6,1.17,18.65,89.14,23.17,17.39,20.54,42.92,19.19,20.58,2476.0,84184.0,84184.0,1.0316666666666667
2009,10.32,2.16,16.79,90.35,23.77,11.97,18.57,43.1,13.55,18.64,2476.0,84184.0,84184.0,1.0316666666666667
2009,0.51,1.25,10.82,74.26,21.58,10.6,15.36,43.45,29.66,16.0,2476.0,84184.0,84184.0,1.0316666666666667
2009,0.0,1.15,14.04,75.93,25.69,9.86,18.54,43.56,29.7,18.56,2476.0,84184.0,84184.0,1.0316666666666667
2009,0.0,1.07,16.55,75.8,26.53,14.67,20.99,43.55,27.47,21.02,2476.0,84184.0,84184.0,1.0316666666666667
2009,12.12,1.01,19.06,83.39,27.58,16.2,22.11,43.75,25.31,22.21,2476.0,84184.0,84184.0,1.0316666666666667
2010,0.0,0.9,11.49,76.55,22.64,10.15,15.62,34.0,24.62,15.99,3300.0,132000.0,132000.0,1.332794830371567
2010,3.41,1.19,14.88,87.98,23.94,10.72,17.05,34.9,9.92,17.2,3300.0,132000.0,132000.0,1.332794830371567
2010,0.85,1.29,12.72,83.13,21.12,10.71,15.64,35.08,16.42,16.01,3300.0,132000.0,132000.0,1.332794830371567
2010,0.13,1.78,9.08,80.04,17.32,8.68,12.48,34.88,21.58,12.98,3300.0,132000.0,132000.0,1.332794830371567
2010,6.28,1.14,11.31,92.4,16.3,9.56,12.61,35.35,9.95,12.72,3300.0,132000.0,132000.0,1.332794830371567
2010,0.14,0.93,12.34,79.58,23.25,9.91,15.91,35.86,23.65,16.44,3300.0,132000.0,132000.0,1.332794830371567
2010,0.09,1.24,14.6,79.84,25.52,11.51,18.19,36.86,25.19,18.41,3300.0,132000.0,132000.0,1.332794830371567
2010,36.13,2.98,14.72,90.5,23.03,12.0,16.39,36.05,7.72,16.33,3300.0,132000.0,132000.0,1.332794830371567
2010,0.5,2.18,10.42,81.68,18.5,9.88,13.49,36.14,13.04,14.0,3300.0,132000.0,132000.0,1.332794830371567
2010,0.01,1.09,10.86,78.92,20.44,9.47,14.47,35.71,19.75,15.13,3300.0,132000.0,132000.0,1.332794830371567
2010,0.0,1.18,10.32,77.72,20.52,9.01,14.15,35.68,22.4,14.78,3300.0,132000.0,132000.0,1.332794830371567
2010,0.0,1.19,8.54,72.33,20.34,8.3,13.41,37.86,26.56,13.89,3300.0,132000.0,132000.0,1.332794830371567
2010,0.0,1.51,7.83,71.42,20.48,7.15,12.88,37.0,26.63,13.35,3300.0,132000.0,132000.0,1.332794830371567
2010,0.03,2.1,9.18,77.62,19.64,7.81,13.05,36.59,25.68,13.37,3300.0,132000.0,132000.0,1.332794830371567
2010,6.85,1.97,14.16,91.26,21.4,10.47,15.87,36.79,4.57,15.98,3300.0,132000.0,132000.0,1.332794830371567
2010,29.55,1.21,17.9,94.18,23.27,15.76,18.91,37.26,9.24,18.74,3300.0,132000.0,132000.0,1.332794830371567
2010,6.7,0.7,18.2,86.92,24.9,16.48,20.45,37.32,12.69,20.34,3300.0,132000.0,132000.0,1.332794830371567
2010,1.82,1.3,15.93,86.5,23.6,13.6,18.23,37.93,14.72,18.41,3300.0,132000.0,132000.0,1.332794830371567
2010,0.12,1.24,10.5,74.9,20.68,9.54,14.93,37.75,26.97,15.5,3300.0,132000.0,132000.0,1.332794830371567
2010,0.0,0.85,9.4,69.44,23.05,7.48,14.95,37.07,27.74,15.09,3300.0,132000.0,132000.0,1.332794830371567
2010,0.0,1.09,12.16,71.46,25.24,9.64,17.43,38.71,27.05,17.22,3300.0,132000.0,132000.0,1.332794830371567
2010,0.0,0.87,14.73,73.65,26.35,11.9,19.62,38.85,23.63,19.44,3300.0,132000.0,132000.0,1.332794830371567
2010,5.25,1.38,15.55,82.75,23.65,15.19,18.53,38.52,6.61,18.57,3300.0,132000.0,132000.0,1.332794830371567
2010,4.1,1.17,15.49,85.24,23.55,14.39,18.01,38.22,11.75,18.35,3300.0,132000.0,132000.0,1.332794830371567
2010,0.38,0.77,15.59,78.53,25.5,13.2,19.43,37.74,26.09,19.71,3300.0,132000.0,132000.0,1.332794830371567
2010,0.62,1.48,14.97,82.89,21.98,12.31,17.93,38.79,17.02,18.03,3300.0,132000.0,132000.0,1.332794830371567
2010,0.01,1.33,9.62,73.89,19.97,9.35,14.2,39.17,24.93,14.77,3300.0,132000.0,132000.0,1.332794830371567
2010,0.0,0.76,7.11,64.74,20.58,6.47,13.62,40.21,28.56,13.66,3300.0,132000.0,132000.0,1.332794830371567
2010,0.0,1.29,10.37,71.04,22.96,8.18,15.63,40.29,28.02,15.49,3300.0,132000.0,132000.0,1.332794830371567
2010,40.13,1.5,14.68,79.31,26.84,9.73,18.57,39.79,19.96,18.67,3300.0,132000.0,132000.0,1.332794830371567
2010,6.68,1.87,16.89,88.8,23.82,11.38,18.97,39.44,21.33,18.79,3300.0,132000.0,132000.0,1.332794830371567
2010,0.0,1.7,7.1,65.95,20.04,7.15,13.35,39.73,29.09,13.54,3300.0,132000.0,132000.0,1.332794830371567
2010,0.0,1.77,7.61,69.24,20.34,5.79,13.16,40.4,29.17,13.33,3300.0,132000.0,132000.0,1.332794830371567
2010,0.0,1.13,8.71,69.61,21.31,7.99,14.19,40.6,28.92,13.88,3300.0,132000.0,132000.0,1.332794830371567
2010,0.0,0.61,9.13,61.67,24.17,6.5,16.58,39.13,28.54,16.05,3300.0,132000.0,132000.0,1.332794830371567
2010,0.0,1.27,13.92,71.18,26.1,11.44,19.32,40.56,26.85,19.15,3300.0,132000.0,132000.0,1.332794830371567
2010,8.45,1.48,15.51,82.58,24.28,14.23,18.52,40.25,7.55,18.53,3300.0,132000.0,132000.0,1.332794830371567
2010,0.84,1.61,11.55,74.57,21.05,12.22,16.09,40.34,20.77,16.62,3300.0,132000.0,132000.0,1.332794830371567
2010,0.0,0.75,11.83,70.83,24.25,10.34,17.21,41.14,28.93,17.14,3300.0,132000.0,132000.0,1.332794830371567
2010,0.0,1.64,15.68,78.89,26.78,12.69,19.51,41.65,27.78,19.67,3300.0,132000.0,132000.0,1.332794830371567
2010,12.12,1.97,17.88,85.53,27.38,14.72,20.53,40.73,13.66,20.45,3300.0,132000.0,132000.0,1.332794830371567
2010,1.56,1.89,7.68,70.51,19.4,7.53,13.01,41.18,24.63,13.67,3300.0,132000.0,132000.0,1.332794830371567
2010,0.0,0.74,7.75,68.81,21.7,5.08,13.42,42.27,30.12,13.98,3300.0,132000.0,132000.0,1.332794830371567
2010,0.0,1.18,11.65,76.38,22.67,9.64,15.84,41.3,27.63,16.51,3300.0,132000.0,132000.0,1.332794830371567
2010,0.02,1.44,12.63,75.08,23.5,11.28,17.11,40.61,25.57,17.74,3300.0,132000.0,132000.0,1.332794830371567
2010,0.23,1.36,13.33,75.58,23.27,11.9,17.71,41.26,20.38,18.05,3300.0,132000.0,132000.0,1.332794830371567
2010,18.87,1.23,14.46,83.88,21.89,12.91,17.23,42.0,15.23,17.37,3300.0,132000.0,132000.0,1.332794830371567
2010,3.44,1.22,14.26,83.05,21.63,13.82,17.14,42.03,21.19,17.18,3300.0,132000.0,132000.0,1.332794830371567
2010,5.22,1.21,12.94,79.35,21.58,11.4,16.52,40.96,25.83,16.69,3300.0,132000.0,132000.0,1.332794830371567
2010,0.0,1.39,10.99,74.33,21.53,10.04,15.52,42.4,25.46,15.85,3300.0,132000.0,132000.0,1.332794830371567
2010,0.0,0.74,11.99,71.01,23.45,9.9,17.33,41.07,29.69,16.89,3300.0,132000.0,132000.0,1.332794830371567
2010,1.47,1.31,15.56,77.79,26.03,12.52,19.63,42.1,19.84,19.27,3300.0,132000.0,132000.0,1.332794830371567
2010,7.74,0.78,17.6,82.89,25.38,15.12,20.64,42.54,17.32,20.44,3300.0,132000.0,132000.0,1.332794830371567
2010,11.58,1.05,16.43,81.58,24.13,14.78,19.67,42.33,20.9,19.88,3300.0,132000.0,132000.0,1.332794830371567
2010,6.01,1.46,15.96,83.5,25.08,12.5,18.95,42.22,19.84,19.54,3300.0,132000.0,132000.0,1.332794830371567
2010,9.42,1.69,16.34,86.96,23.69,14.94,18.6,43.0,21.85,18.76,3300.0,132000.0,132000.0,1.332794830371567
2010,0.91,1.0,14.94,80.82,23.53,13.55,18.28,42.31,22.41,18.68,3300.0,132000.0,132000.0,1.332794830371567
2010,0.03,0.84,15.4,75.98,25.34,13.64,19.75,42.96,25.54,19.74,3300.0,132000.0,132000.0,1.332794830371567
2010,0.0,1.08,15.86,73.71,27.16,14.26,20.73,43.76,29.55,20.73,3300.0,132000.0,132000.0,1.332794830371567
2010,6.59,1.51,18.12,81.77,26.68,15.65,21.4,42.0,26.31,21.54,3300.0,132000.0,132000.0,1.332794830371567
2010,9.05,1.29,18.87,85.54,26.4,17.43,21.39,42.43,21.97,21.64,3300.0,132000.0,132000.0,1.332794830371567
2010,0.32,0.94,15.88,76.8,25.51,15.45,20.09,42.95,28.09,20.54,3300.0,132000.0,132000.0,1.332794830371567
2010,13.4,1.87,15.96,84.44,24.18,13.97,18.74,43.38,15.61,19.02,3300.0,132000.0,132000.0,1.332794830371567
2010,24.21,1.51,17.45,89.19,24.51,14.79,19.44,43.35,15.04,19.67,3300.0,132000.0,132000.0,1.332794830371567
2010,12.95,0.98,18.31,88.66,24.06,16.58,20.3,42.79,10.24,20.18,3300.0,132000.0,132000.0,1.332794830371567
2010,27.56,1.53,19.51,90.99,25.44,17.1,21.11,43.26,6.09,21.11,3300.0,132000.0,132000.0,1.332794830371567
2010,7.0,1.13,18.83,90.91,22.6,17.34,20.37,43.03,6.0,20.33,3300.0,132000.0,132000.0,1.332794830371567
2010,1.03,1.83,15.26,80.13,24.57,13.22,18.86,43.48,26.24,19.33,3300.0,132000.0,132000.0,1.332794830371567
2010,17.1,1.59,18.2,91.23,25.3,14.6,19.89,43.05,9.88,19.96,3300.0,132000.0,132000.0,1.332794830371567
2010,3.01,1.96,18.79,82.3,26.88,16.36,22.0,43.65,22.47,21.97,3300.0,132000.0,132000.0,1.332794830371567
2010,0.0,0.71,14.32,69.66,26.09,14.95,20.07,42.06,31.12,20.29,3300.0,132000.0,132000.0,1.332794830371567
2010,17.99,1.46,17.91,83.31,27.4,14.58,20.96,42.9,27.43,21.26,3300.0,132000.0,132000.0,1.332794830371567
2010,19.36,1.26,20.05,91.9,24.72,18.19,21.45,43.68,8.14,21.3,3300.0,132000.0,132000.0,1.332794830371567
2010,34.48,1.19,21.7,94.63,25.21,19.59,22.63,43.37,3.62,22.46,3300.0,132000.0,132000.0,1.332794830371567
2010,23.36,2.01,10.22,85.02,19.64,8.56,12.91,43.43,9.39,13.22,3300.0,132000.0,132000.0,1.332794830371567
2010,0.13,1.25,8.07,68.8,21.33,5.58,13.84,44.25,31.52,14.34,3300.0,132000.0,132000.0,1.332794830371567
2010,0.15,1.93,11.91,76.48,22.92,9.59,16.13,43.39,29.6,16.65,3300.0,132000.0,132000.0,1.332794830371567
2010,9.08,2.18,14.09,85.85,19.89,12.56,16.55,43.17,11.55,16.77,3300.0,132000.0,132000.0,1.332794830371567
2010,0.56,1.07,16.92,83.67,25.18,14.04,19.85,43.31,26.14,19.74,3300.0,132000.0,132000.0,1.332794830371567
2010,0.02,0.95,18.85,81.86,27.73,15.63,22.14,43.77,27.83,22.09,3300.0,132000.0,132000.0,1.332794830371567
2010,0.56,1.04,19.34,78.33,28.56,17.47,23.35,43.52,21.29,23.41,3300.0,132000.0,132000.0,1.332794830371567
2010,10.23,1.39,19.85,85.04,26.82,18.46,22.49,44.15,19.07,22.46,3300.0,132000.0,132000.0,1.332794830371567
2010,8.65,1.03,19.86,87.18,26.18,18.4,22.09,43.63,24.17,22.06,3300.0,132000.0,132000.0,1.332794830371567
2010,10.11,0.64,19.66,88.41,25.14,18.61,21.65,43.65,11.05,21.6,3300.0,132000.0,132000.0,1.332794830371567
2010,1.92,1.28,18.4,82.32,25.74,18.23,21.53,43.26,24.87,21.87,3300.0,132000.0,132000.0,1.332794830371567
2010,0.93,1.17,18.36,82.21,26.34,16.87,21.55,43.29,23.2,21.76,3300.0,132000.0,132000.0,1.332794830371567
2010,7.94,1.25,19.61,87.32,26.04,18.69,21.8,44.16,20.08,21.82,3300.0,132000.0,132000.0,1.332794830371567
2011,0.53,1.29,15.65,73.47,28.05,13.61,20.64,34.94,23.14,19.61,3300.0,145200.0,145200.0,1.0
2011,4.2,1.69,15.85,86.91,23.98,14.55,18.17,34.55,4.92,17.81,3300.0,145200.0,145200.0,1.0
2011,6.62,1.0,13.81,80.62,23.11,12.6,17.19,35.4,22.67,17.32,3300.0,145200.0,145200.0,1.0
2011,0.0,1.26,11.12,77.85,20.8,8.8,15.04,36.0,25.11,15.26,3300.0,145200.0,145200.0,1.0
2011,0.0,1.91,11.04,82.12,21.03,8.45,14.11,34.65,21.98,14.3,3300.0,145200.0,145200.0,1.0
2011,0.0,1.68,13.34,78.77,24.78,10.02,17.18,36.16,23.15,16.91,3300.0,145200.0,145200.0,1.0
2011,0.01,0.91,15.55,75.79,26.63,13.57,19.96,36.13,24.61,19.15,3300.0,145200.0,145200.0,1.0
2011,0.0,2.07,16.57,82.89,26.33,13.47,19.64,35.8,24.73,19.75,3300.0,145200.0,145200.0,1.0
2011,6.57,2.19,17.0,84.27,25.43,14.77,19.8,36.29,8.86,19.87,3300.0,145200.0,145200.0,1.0
2011,15.76,1.6,18.54,92.47,23.46,16.76,19.83,35.86,15.04,19.71,3300.0,145200.0,145200.0,1.0
2011,0.85,1.25,15.56,84.32,23.83,13.66,18.26,35.84,20.29,18.46,3300.0,145200.0,145200.0,1.0
2011,0.01,0.88,13.52,74.76,25.39,11.21,18.1,36.62,25.66,18.21,3300.0,145200.0,145200.0,1.0
2011,34.61,2.07,15.15,85.97,22.54,13.43,17.61,36.66,11.17,17.7,3300.0,145200.0,145200.0,1.0
2011,14.16,1.83,16.86,92.09,23.03,13.95,18.29,36.88,13.93,18.45,3300.0,145200.0,145200.0,1.0
2011,0.68,1.07,16.09,79.72,24.64,16.11,19.71,37.33,24.09,19.87,3300.0,145200.0,145200.0,1.0
2011,7.62,1.0,16.12,84.02,24.21,13.98,18.94,37.67,18.54,18.94,3300.0,145200.0,145200.0,1.0
2011,1.32,1.02,14.19,80.73,23.01,12.9,17.53,36.93,21.91,17.85,3300.0,145200.0,145200.0,1.0
2011,0.02,1.13,12.58,75.39,23.49,11.89,16.96,38.33,26.58,17.2,3300.0,145200.0,145200.0,1.0
2011,0.01,1.33,11.87,77.1,22.34,10.53,15.87,37.43,23.31,16.42,3300.0,145200.0,145200.0,1.0
2011,0.0,1.37,11.67,74.87,22.74,10.57,16.18,38.67,23.67,16.77,3300.0,145200.0,145200.0,1.0
2011,0.0,1.13,12.5,76.26,22.5,11.09,16.7,37.26,21.01,17.36,3300.0,145200.0,145200.0,1.0
2011,0.0,2.16,11.28,75.68,21.44,10.51,15.55,38.22,26.01,15.97,3300.0,145200.0,145200.0,1.0
2011,0.0,1.31,12.08,73.21,23.82,10.33,16.95,38.6,24.38,17.32,3300.0,145200.0,145200.0,1.0
2011,0.0,0.98,15.0,78.0,24.7,12.81,18.93,38.7,24.54,19.21,3300.0,145200.0,145200.0,1.0
2011,13.86,1.53,17.24,82.09,26.09,14.77,20.44,39.21,19.09,20.56,3300.0,145200.0,145200.0,1.0
2011,12.21,1.97,17.96,90.4,23.15,15.54,19.6,38.69,6.96,19.46,3300.0,145200.0,145200.0,1.0
2011,3.27,2.39,12.45,82.25,20.1,11.26,15.46,39.16,20.65,15.64,3300.0,145200.0,145200.0,1.0
2011,0.0,1.62,10.59,77.07,21.16,8.43,14.54,38.61,26.62,14.52,3300.0,145200.0,145200.0,1.0
2011,0.0,1.21,11.05,71.48,23.11,9.47,16.24,38.81,28.37,15.46,3300.0,145200.0,145200.0,1.0
2011,39.68,1.76,15.86,92.5,20.86,12.42,17.36,39.52,3.9,17.09,3300.0,145200.0,145200.0,1.0
2011,4.9,1.84,11.34,78.97,20.01,8.97,15.01,39.61,21.38,15.5,3300.0,145200.0,145200.0,1.0
2011,0.0,1.29,7.86,71.58,19.96,7.12,12.89,39.65,28.33,13.59,3300.0,145200.0,145200.0,1.0
2011,0.0,1.63,8.24,70.87,19.73,8.03,13.41,38.68,27.58,14.07,3300.0,145200.0,145200.0,1.0
2011,0.0,1.85,8.3,73.46,19.6,7.11,12.93,40.15,27.61,13.45,3300.0,145200.0,145200.0,1.0
2011,0.0,1.66,8.92,73.85,20.79,7.64,13.54,40.31,28.88,14.06,3300.0,145200.0,145200.0,1.0
2011,0.0,1.42,11.4,75.81,24.13,8.46,15.8,40.44,28.94,16.33,3300.0,145200.0,145200.0,1.0
2011,0.14,1.23,13.75,70.76,26.91,10.95,19.25,40.44,23.04,18.78,3300.0,145200.0,145200.0,1.0
2011,1.31,0.54,14.8,69.71,24.96,17.03,20.54,40.86,22.63,19.63,3300.0,145200.0,145200.0,1.0
2011,0.11,0.83,15.44,76.56,26.23,12.84,19.68,40.5,27.11,19.89,3300.0,145200.0,145200.0,1.0
2011,0.25,0.97,16.02,74.51,27.06,14.0,20.72,41.61,27.26,20.87,3300.0,145200.0,145200.0,1.0
2011,0.05,1.53,16.56,76.07,27.31,14.93,20.93,40.32,26.72,21.06,3300.0,145200.0,145200.0,1.0
2011,4.27,1.29,17.73,84.27,26.13,15.8,20.5,40.85,17.65,20.45,3300.0,145200.0,145200.0,1.0
2011,1.2,0.81,16.54,78.22,25.81,16.06,20.46,40.25,25.62,20.55,3300.0,145200.0,145200.0,1.0
2011,0.82,1.56,14.97,78.44,25.12,12.91,18.86,41.1,13.9,19.32,3300.0,145200.0,145200.0,1.0
2011,0.28,2.15,13.46,83.68,19.76,12.88,16.23,40.97,7.53,16.43,3300.0,145200.0,145200.0,1.0
2011,20.69,2.41,12.82,89.59,16.75,12.5,14.52,41.04,10.92,14.58,3300.0,145200.0,145200.0,1.0
2011,22.96,1.71,12.32,89.38,17.66,10.38,14.05,41.26,9.43,14.18,3300.0,145200.0,145200.0,1.0
2011,0.11,0.94,8.52,66.91,22.17,6.51,14.65,41.92,25.73,14.86,3300.0,145200.0,145200.0,1.0
2011,0.01,1.03,11.57,73.44,23.17,9.58,16.34,41.24,29.36,16.94,3300.0,145200.0,145200.0,1.0
2011,0.0,1.33,12.46,75.74,22.87,10.73,16.77,41.1,27.03,17.31,3300.0,145200.0,145200.0,1.0
2011,0.0,1.61,11.53,73.73,22.74,10.45,16.21,42.56,29.52,16.71,3300.0,145200.0,145200.0,1.0
2011,1.34,1.92,12.26,79.82,21.38,9.66,15.82,42.45,18.97,16.01,3300.0,145200.0,145200.0,1.0
2011,13.55,1.8,16.92,87.55,25.77,13.86,19.18,42.05,7.43,19.28,3300.0,145200.0,145200.0,1.0
2011,21.56,2.03,15.78,86.67,21.86,14.25,18.06,42.48,21.96,18.41,3300.0,145200.0,145200.0,1.0
2011,0.37,0.85,11.68,69.13,23.98,11.1,17.4,41.38,30.61,17.5,3300.0,145200.0,145200.0,1.0
2011,0.04,1.04,14.41,76.43,25.77,10.82,18.73,41.32,28.72,18.81,3300.0,145200.0,145200.0,1.0
2011,1.3,1.0,16.63,77.98,26.45,13.99,20.66,43.0,26.08,20.56,3300.0,145200.0,145200.0,1.0
2011,13.95,0.83,17.37,77.89,27.05,15.95,21.39,42.86,22.74,21.21,3300.0,145200.0,145200.0,1.0
2011,0.61,1.78,16.92,80.88,25.74,15.7,20.29,43.24,29.26,20.63,3300.0,145200.0,145200.0,1.0
2011,0.01,1.46,16.86,80.48,26.36,14.34,20.34,42.37,28.55,20.74,3300.0,145200.0,145200.0,1.0
2011,0.02,0.96,16.53,80.91,25.03,14.81,19.91,41.88,26.41,20.06,3300.0,145200.0,145200.0,1.0
2011,2.01,1.71,17.45,81.25,26.52,15.07,20.79,43.03,17.58,20.96,3300.0,145200.0,145200.0,1.0
2011,0.0,1.67,9.51,68.99,20.77,9.64,15.27,42.56,31.37,15.78,3300.0,145200.0,145200.0,1.0
2011,0.0,0.98,9.52,71.3,22.3,5.87,14.83,42.41,31.02,15.45,3300.0,145200.0,145200.0,1.0
2011,0.0,1.36,12.33,74.8,23.46,9.86,16.87,43.78,29.29,17.5,3300.0,145200.0,145200.0,1.0
2011,0.0,1.34,13.81,75.83,24.24,12.63,18.15,43.45,26.32,18.73,3300.0,145200.0,145200.0,1.0
2011,0.03,1.52,14.89,78.76,24.58,12.82,18.66,42.45,27.68,18.98,3300.0,145200.0,145200.0,1.0
2011,0.35,1.01,16.54,86.0,23.66,14.86,18.94,43.56,17.57,19.23,3300.0,145200.0,145200.0,1.0
2011,7.78,0.97,17.54,87.01,22.91,16.05,19.76,43.69,13.49,19.54,3300.0,145200.0,145200.0,1.0
2011,3.87,0.73,18.03,88.82,24.04,16.2,19.93,42.9,13.17,19.99,3300.0,145200.0,145200.0,1.0
2011,9.93,0.95,17.57,87.37,23.85,16.09,19.73,43.15,13.41,19.96,3300.0,145200.0,145200.0,1.0
2011,0.19,0.78,15.63,77.13,25.36,14.11,19.75,43.68,28.18,20.44,3300.0,145200.0,145200.0,1.0
2011,0.03,1.23,15.74,76.99,25.54,13.66,19.91,43.9,27.91,20.02,3300.0,145200.0,145200.0,1.0
2011,0.25,1.48,16.0,75.66,26.29,13.64,20.44,42.65,28.93,20.12,3300.0,145200.0,145200.0,1.0
2011,9.79,1.15,15.44,76.58,25.53,14.99,19.71,43.83,25.68,19.25,3300.0,145200.0,145200.0,1.0
2011,1.65,0.8,12.77,72.27,22.95,13.21,17.83,43.08,27.43,18.12,3300.0,145200.0,145200.0,1.0
2011,0.04,1.45,11.56,73.72,21.47,9.77,16.26,43.0,23.11,16.23,3300.0,145200.0,145200.0,1.0
2011,1.16,1.57,12.42,77.95,21.76,9.81,16.31,43.14,19.15,16.39,3300.0,145200.0,145200.0,1.0
2011,1.69,1.47,14.2,79.29,22.82,13.51,17.81,42.96,24.74,18.03,3300.0,145200.0,145200.0,1.0
2011,0.07,1.48,13.2,74.04,22.99,12.91,17.88,44.15,19.1,17.87,3300.0,145200.0,145200.0,1.0
2011,0.0,1.53,12.44,69.36,24.33,10.91,18.15,43.58,29.51,17.72,3300.0,145200.0,145200.0,1.0
2011,0.01,1.3,14.04,67.06,27.23,12.42,20.49,44.8,30.63,20.09,3300.0,145200.0,145200.0,1.0
2011,0.5,1.28,16.69,68.47,28.54,16.83,22.85,43.09,26.9,22.12,3300.0,145200.0,145200.0,1.0
2011,2.15,1.19,17.1,68.86,29.34,15.62,23.16,44.62,27.16,22.39,3300.0,145200.0,145200.0,1.0
2011,6.71,1.25,17.86,73.57,28.39,16.39,22.86,43.34,18.24,22.52,3300.0,145200.0,145200.0,1.0
2011,14.69,0.72,18.17,85.65,25.3,17.34,20.68,43.56,8.67,20.54,3300.0,145200.0,145200.0,1.0
2012,1.92,2.47,9.81,78.67,19.86,9.79,13.47,34.49,7.46,13.74,2400.0,105600.0,105600.0,0.7272727272727273
2012,2.89,1.76,12.87,81.37,22.45,11.25,16.13,34.51,16.4,16.32,2400.0,105600.0,105600.0,0.7272727272727273
2012,15.74,1.8,15.4,81.08,27.0,13.11,18.86,34.96,3.88,18.77,2400.0,105600.0,105600.0,0.7272727272727273
2012,9.68,1.5,17.18,80.21,28.61,14.54,20.82,35.05,5.55,20.76,2400.0,105600.0,105600.0,0.7272727272727273
2012,9.61,1.84,17.02,89.85,22.93,15.8,18.75,35.34,8.26,18.53,2400.0,105600.0,105600.0,0.7272727272727273
2012,0.33,0.88,15.85,81.79,25.07,14.52,19.04,35.37,16.73,19.37,2400.0,105600.0,105600.0,0.7272727272727273
2012,1.13,1.05,16.44,79.38,26.37,14.45,20.12,35.76,22.57,20.53,2400.0,105600.0,105600.0,0.7272727272727273
2012,0.68,1.22,17.87,77.59,28.18,16.04,21.99,36.31,23.81,22.05,2400.0,105600.0,105600.0,0.7272727272727273
2012,0.02,1.24,18.84,77.63,29.62,18.39,22.96,36.6,22.71,22.94,2400.0,105600.0,105600.0,0.7272727272727273
2012,0.19,1.46,16.92,74.02,28.0,17.15,21.77,35.87,9.66,22.02,2400.0,105600.0,105600.0,0.7272727272727273
2012,0.14,1.71,16.67,73.84,28.8,15.78,21.61,36.12,20.7,21.74,2400.0,105600.0,105600.0,0.7272727272727273
2012,17.77,1.57,17.47,90.42,22.27,14.82,19.11,36.46,8.33,19.06,2400.0,105600.0,105600.0,0.7272727272727273
2012,1.85,2.13,11.08,81.84,17.65,10.86,14.12,36.89,8.9,14.48,2400.0,105600.0,105600.0,0.7272727272727273
2012,0.54,2.25,10.7,78.44,19.82,10.66,14.39,36.93,14.47,14.82,2400.0,105600.0,105600.0,0.7272727272727273
2012,0.05,2.2,9.56,70.59,22.12,9.86,14.86,37.25,26.19,15.48,2400.0,105600.0,105600.0,0.7272727272727273
2012,0.11,2.47,9.24,68.19,22.94,9.82,15.05,36.0,26.8,15.49,2400.0,105600.0,105600.0,0.7272727272727273
2012,0.06,2.22,10.33,71.08,24.03,8.45,15.68,37.96,21.89,16.04,2400.0,105600.0,105600.0,0.7272727272727273
2012,1.1,1.71,14.04,83.2,22.14,11.94,17.02,37.14,11.7,17.07,2400.0,105600.0,105600.0,0.7272727272727273
2012,0.77,1.83,11.3,67.89,23.31,11.54,17.49,37.19,26.67,17.65,2400.0,105600.0,105600.0,0.7272727272727273
2012,0.0,1.08,9.1,63.83,23.94,8.84,15.93,37.0,27.39,16.0,2400.0,105600.0,105600.0,0.7272727272727273
2012,1.82,1.62,12.76,72.05,25.75,10.39,17.95,37.16,25.13,18.39,2400.0,105600.0,105600.0,0.7272727272727273
2012,0.69,0.88,15.52,70.74,28.0,14.69,21.05,38.23,18.43,20.99,2400.0,105600.0,105600.0,0.7272727272727273
2012,0.76,1.01,16.58,81.36,24.99,15.37,19.87,38.08,11.6,19.56,2400.0,105600.0,105600.0,0.7272727272727273
2012,3.46,2.33,17.63,74.88,29.36,15.72,22.31,38.62,11.57,22.34,2400.0,105600.0,105600.0,0.7272727272727273
2012,46.52,1.7,12.88,74.1,23.56,11.43,18.18,38.08,23.33,18.05,2400.0,105600.0,105600.0,0.7272727272727273
2012,0.08,1.3,8.81,68.35,21.75,7.89,14.57,38.14,18.1,14.94,2400.0,105600.0,105600.0,0.7272727272727273
2012,0.38,0.94,13.1,77.74,24.1,10.05,17.11,38.98,14.06,17.43,2400.0,105600.0,105600.0,0.7272727272727273
2012,12.5,1.58,17.37,91.75,23.3,15.71,18.81,39.11,7.26,18.83,2400.0,105600.0,105600.0,0.7272727272727273
